,accommodates,availability_30,host_total_listings_count,bathrooms,bedrooms,beds,extra_people,guests_included,hos1_iden1i1y_veri0ied,ins1an1_bookable,is_loca1ion_exac1,number_of_reviews,price,host_is_superhost
6764,3,22,9,1,1,2,0,1,0,1,0,74,477,1
6765,3,28,5,1,1,2,0,1,0,0,1,1,571,0
6766,16,30,13,6,1,20,0,1,0,1,0,0,45001,0
6767,2,23,5,1,1,1,0,1,0,0,1,16,399,0
6768,2,0,2,1,1,1,200,2,0,1,0,1,845,0
6769,1,30,1,1,0,1,0,1,0,0,0,0,4694,0
6770,2,25,16,1,1,2,0,1,0,1,0,5,336,0
6771,3,29,21,1,1,2,200,3,0,1,0,17,305,0
6772,2,28,13,1,0,1,50,2,0,0,1,5,282,0
6773,2,0,1,1,0,1,0,1,0,1,1,4,696,0
6774,5,12,6,1,2,3,150,5,0,1,0,59,978,0
6775,2,29,219,2,1,1,0,1,0,0,1,0,305,0
6776,2,0,1,1,1,1,0,1,0,0,1,2,289,0
6777,1,30,5,1,0,1,128,1,0,1,1,19,399,0
6778,1,29,142,1,1,1,0,1,0,0,1,0,211,0
6779,2,2,11,2,2,2,0,1,0,1,0,0,532,0
6780,2,0,5,1,1,1,0,1,1,1,0,22,454,0
6781,4,11,2,1,2,1,50,2,1,0,1,4,688,0
6782,2,0,1,1,0,1,0,1,0,0,0,0,735,0
6783,2,24,2,1,1,1,0,1,1,0,1,1,297,0
6784,2,21,1,1,1,1,100,2,0,0,1,59,415,1
6785,2,10,28,1,1,2,80,2,1,1,0,45,477,1
6786,2,30,9,1,0,1,0,1,0,1,1,4,462,0
6787,1,0,5,4,1,1,0,1,0,0,0,0,125,0
6788,8,29,219,1,4,4,0,1,0,0,1,0,900,0
6789,10,23,5,4,1,1,190,1,0,0,0,0,227,0
6790,1,0,1,1,1,1,0,1,1,0,1,4,219,0
6791,1,27,2,1,1,1,0,1,0,0,1,0,548,0
6792,3,16,9,1,1,2,0,1,0,1,0,102,399,1
6793,8,30,9,1,2,3,100,4,0,1,1,37,1001,0
6794,8,17,19,1,2,3,150,4,0,1,1,47,1001,0
6795,3,0,1,1,1,1,0,1,1,0,1,5,477,0
6796,7,17,4,1,3,3,0,1,1,0,1,34,1604,0
6797,2,11,9,1,0,1,0,1,0,1,1,6,430,0
6798,2,19,1,1,1,1,0,1,1,0,1,10,751,0
6799,4,22,11,1,2,2,150,4,0,0,1,20,1001,0
6800,2,29,101,1,0,1,0,1,0,0,1,0,462,0
6801,2,21,3,1,1,1,200,2,0,0,1,33,399,0
6802,4,10,6,1,2,2,0,2,0,1,0,68,1001,0
6803,3,21,5,1,1,2,0,1,0,1,1,7,501,0
6804,2,0,2,1.5,1,1,0,1,1,0,1,6,243,1
6805,2,0,2,1.5,1,1,0,1,1,1,1,3,243,1
6806,4,13,9,1,1,2,0,1,0,1,0,87,501,1
6807,2,29,219,1,1,1,0,1,0,0,1,0,274,0
6808,4,1,2,1,1,2,0,1,1,1,0,7,602,0
6809,2,12,28,1,1,1,80,2,1,1,0,44,477,1
6810,2,5,4,1,1,1,40,1,0,1,1,11,297,1
6811,2,29,219,1,1,1,0,1,0,0,1,0,266,0
6812,2,25,4,1,1,1,0,1,0,1,0,4,602,1
6813,3,30,67,1,1,2,0,1,1,1,0,1,509,0
6814,1,24,1,1.5,1,1,39,1,1,0,0,1,329,1
6815,2,5,7,1,1,2,100,2,0,1,1,116,477,1
6816,2,4,2,1,1,1,0,1,0,0,1,12,399,1
6817,4,13,1,1,2,5,200,5,0,0,1,34,751,0
6818,3,9,6,1,1,1,0,1,0,1,1,0,908,0
6819,2,19,1,1,1,1,150,2,0,1,0,26,853,0
6820,2,0,1,1,1,1,0,2,0,0,0,6,688,0
6821,2,0,5,1,0,1,0,1,1,1,1,2,454,0
6822,1,16,4,1,1,1,100,1,0,1,0,71,399,1
6823,8,27,2,3,3,5,200,4,1,0,1,2,4319,0
6824,2,1,1,1,1,1,0,1,0,1,1,3,454,0
6825,3,7,13,1,1,1,100,2,0,1,0,30,454,0
6826,1,29,219,2,1,1,0,1,0,0,1,0,258,0
6827,2,0,1,1,1,1,0,1,0,1,1,4,649,0
6828,2,0,1,1,0,1,0,1,0,1,1,13,1001,0
6829,2,0,2,1,1,1,250,1,0,1,1,13,258,0
6830,3,0,12,1,1,2,0,1,0,0,1,11,446,0
6831,6,25,2,1,3,3,100,5,0,1,1,22,1291,0
6832,2,10,7,1,1,1,100,2,0,0,1,81,469,1
6833,2,6,7,1,1,2,100,2,0,0,1,99,469,1
6834,2,7,7,1,1,2,100,2,0,1,1,107,469,1
6835,2,19,5,1,1,2,40,1,0,1,0,25,188,0
6836,4,11,5,1,1,3,50,1,0,1,0,28,219,0
6837,2,9,1,1,1,1,0,1,0,1,0,1,1001,0
6838,2,0,2,1,1,1,100,2,1,0,0,2,446,0
6839,2,0,4,1,1,3,0,1,1,0,1,0,602,0
6840,2,29,219,1,0,1,0,1,0,0,1,0,227,0
6841,3,0,6,1,0,2,150,4,0,1,0,44,986,0
6842,2,4,1,1,0,0,0,1,0,1,1,21,454,0
6843,4,16,1,1,2,2,200,4,0,0,1,7,853,0
6844,2,0,1,1,0,1,0,1,0,0,1,8,696,0
6845,2,13,7,1,1,1,100,2,0,1,1,129,462,1
6846,2,22,5,1,0,1,75,2,0,1,1,27,548,0
6847,4,24,5,1,2,2,89,4,0,1,1,47,861,0
6848,3,0,1,1.5,1,1,0,1,1,1,0,1,868,0
6849,2,16,16,1,0,1,0,1,0,0,1,40,501,1
6850,2,2,16,1,0,1,0,1,0,0,1,64,501,1
6851,2,25,16,1,0,1,0,1,0,0,1,60,501,1
6852,2,30,4,1,1,1,0,1,0,0,0,0,391,0
6853,2,30,11,1,1,1,0,1,0,0,1,0,407,1
6854,1,18,4,1,1,1,0,1,0,1,1,65,282,1
6855,2,30,4,1,1,2,0,2,1,1,0,2,681,0
6856,2,30,11,1,1,1,0,1,0,0,0,0,407,1
6857,10,5,23,1,3,6,180,6,0,0,1,41,1197,0
6858,2,30,5,1,1,1,0,1,1,1,0,32,477,0
6859,2,1,1,1,1,1,0,1,1,0,1,11,399,1
6860,5,29,1,1,2,2,0,1,1,0,1,5,1353,0
6861,2,29,219,1,0,1,0,1,0,0,1,0,266,0
6862,2,27,11,1,1,1,0,1,0,1,0,34,438,1
6863,7,1,13,2,2,3,114,3,1,0,0,2,1580,0
6864,4,0,13,1,1,2,114,2,1,0,1,3,555,0
6865,2,29,1,1,1,1,0,2,1,0,0,3,696,0
6866,2,0,1,1,1,1,0,1,0,0,1,5,501,0
6867,4,0,1,1,1,9,0,1,0,0,0,0,2003,0
6868,2,29,101,1,0,1,0,1,0,0,1,1,618,0
6869,2,11,11,1,1,1,0,1,0,0,1,0,329,1
6870,2,0,1,1,1,2,0,2,0,0,0,4,978,0
6871,2,2,2,1,1,2,0,2,0,0,1,12,501,0
6872,8,25,19,1,2,3,150,4,0,1,1,32,1001,0
6873,2,0,1,1,1,1,0,1,0,0,1,2,696,0
6874,5,0,2,1,2,2,50,1,0,1,1,0,1299,0
6875,5,30,13,1,2,4,114,4,1,0,0,4,1353,0
6876,2,6,8,1,0,1,0,1,0,1,1,24,563,0
6877,1,30,1,1,1,1,0,1,0,1,1,0,383,0
6878,8,20,1,2.5,4,5,100,4,0,1,1,6,1502,0
6879,2,0,1,1,1,1,0,1,0,1,1,0,1299,0
6880,3,0,1,1,2,2,0,1,1,0,0,4,782,0
6881,5,10,2,1,2,3,125,5,0,1,1,61,900,1
6882,2,18,16,1,0,1,0,1,0,0,1,48,454,1
6883,2,12,16,1,0,1,0,1,0,0,1,69,399,1
6884,10,22,13,3,3,5,114,5,1,0,1,3,1698,0
6885,2,0,2,1,1,2,0,1,0,1,1,18,1150,0
6886,1,0,2,1,0,1,0,1,1,1,0,0,501,0
6887,8,14,22,1,2,3,100,5,1,1,0,32,876,0
6888,1,28,1,1,1,1,0,1,0,0,1,0,149,0
6889,2,0,1,1,1,1,0,1,0,1,0,0,798,0
6890,3,1,1,1,1,2,200,3,1,0,0,33,587,0
6891,1,0,1,1,1,1,0,1,0,1,0,1,454,0
6892,2,0,1,1,1,1,0,1,0,0,0,0,274,0
6893,2,0,2,1,1,1,0,1,0,0,0,9,501,1
6894,2,30,2,1,1,1,200,1,1,1,1,2,501,0
6895,7,13,23,1.5,3,4,120,4,0,1,1,32,1299,0
6896,1,28,20,1,1,1,0,1,0,1,1,5,282,0
6897,6,0,2,2,3,4,150,1,1,1,0,33,1353,0
6898,4,28,20,1,1,2,0,1,0,1,1,9,501,0
6899,4,0,28,1,0,2,100,2,0,1,1,41,853,0
6900,2,30,2,1,1,1,0,1,0,0,1,0,321,0
6901,5,2,5,1,2,2,500,5,0,1,0,76,900,0
6902,6,18,23,1,2,3,120,4,0,1,0,44,1197,0
6903,2,23,1,1,1,1,114,1,1,0,0,33,321,1
6904,2,30,2,1,1,2,0,1,0,0,0,0,321,0
6905,3,18,14,1,1,2,0,1,0,1,1,0,454,0
6906,2,28,14,1,1,1,0,1,0,1,1,8,336,0
6907,2,6,14,1,1,1,0,1,0,1,1,8,352,0
6908,2,26,14,1,1,1,0,1,0,1,1,0,336,0
6909,2,19,14,1,1,1,0,1,0,1,1,2,336,0
6910,2,25,15,1,1,1,0,1,1,1,1,2,407,0
6911,2,6,15,1,1,1,0,1,1,1,1,10,352,0
6912,5,14,37,1,1,3,0,1,1,1,1,41,602,0
6913,4,30,2,1,2,2,0,1,0,1,0,1,696,0
6914,1,4,1,2,1,1,100,1,0,1,0,13,250,0
6915,2,9,6,1,1,1,50,1,0,0,1,8,399,0
6916,2,0,1,1,1,1,0,1,0,0,1,4,579,0
6917,2,0,1,1,1,1,0,1,1,0,1,1,297,0
6918,1,29,142,1,1,1,0,1,0,0,1,0,227,0
6919,1,29,142,1,1,1,0,1,0,0,1,0,282,0
6920,3,26,17,1,1,1,999,4,0,1,1,13,282,0
6921,3,30,17,1,1,2,0,1,0,1,1,8,305,0
6922,5,0,3,1,2,2,50,4,1,1,1,6,892,1
6923,2,0,2,1,1,1,200,2,1,1,0,1,1502,0
6924,2,0,0,1,1,1,0,1,0,1,1,5,297,0
6925,2,29,219,1,1,1,0,1,0,0,1,0,250,0
6926,1,29,219,1,0,1,0,1,0,0,1,0,227,0
6927,2,8,5,1,0,2,0,1,0,1,1,30,297,0
6928,2,12,1,1,1,1,0,1,1,0,0,4,853,0
6929,1,0,1,1,0,1,0,1,0,1,0,0,180,0
6930,2,14,9,1,1,2,0,1,0,1,0,79,477,1
6931,2,20,9,1,1,1,0,1,0,1,0,104,446,1
6932,2,27,1,1,1,1,0,1,0,0,0,5,2300,0
6933,1,0,1,1,1,1,400,1,0,1,0,4,282,0
6934,2,0,3,1,1,1,50,1,1,1,1,22,391,1
6935,2,0,1,1,1,1,0,1,1,0,1,0,462,0
6936,2,24,5,1,0,2,100,2,0,1,1,46,649,0
6937,1,0,1,1,1,1,0,1,0,1,0,2,516,0
6938,2,29,1,1,1,1,500,1,0,1,0,1,1400,0
6939,3,28,0,1,2,1,200,2,1,0,1,2,469,0
6940,2,29,17,1,1,2,0,1,0,1,1,5,243,0
6941,2,30,17,1,1,2,0,1,0,1,1,19,219,0
6942,2,8,15,1,0,1,0,1,0,1,0,72,422,0
6943,4,0,1,1,2,2,0,1,1,0,0,1,297,0
6944,2,29,219,1,0,1,0,1,0,0,1,0,243,0
6945,2,30,1,1,1,1,388,1,0,0,1,7,391,0
6946,2,29,219,1,1,1,0,1,0,0,1,0,235,0
6947,4,0,1,1,1,4,200,1,0,1,0,1,399,0
6948,2,11,1,1,1,1,0,1,0,0,0,6,1080,0
6949,2,4,5,1,1,1,0,1,1,1,1,63,649,0
6950,2,0,1,1,0,1,100,2,1,0,1,7,399,0
6951,2,1,15,1,0,1,0,1,0,1,1,82,391,0
6952,2,29,101,1,0,1,0,1,0,0,1,0,532,0
6953,1,19,54,1,1,1,0,1,1,1,1,1,172,0
6954,2,0,16,1,1,1,0,1,0,1,0,1,399,0
6955,2,0,16,1,1,1,0,1,0,1,1,1,399,0
6956,2,11,16,1,1,1,0,1,0,1,1,1,399,0
6957,1,7,219,1,1,1,0,1,0,0,1,0,188,0
6958,2,29,219,1,1,1,0,1,0,0,1,0,258,0
6959,1,29,219,1,1,1,0,1,0,0,1,0,110,0
6960,2,29,219,1,1,1,0,1,0,0,1,0,141,0
6961,2,0,1,1,1,1,0,1,1,0,0,2,994,0
6962,3,29,17,1,1,2,0,1,1,1,1,2,9999,0
6963,1,19,17,1,1,1,0,1,1,1,1,2,9999,0
6964,4,28,17,1,1,2,0,1,1,1,1,1,9999,0
6965,4,28,17,1,1,2,0,1,1,1,1,4,9999,0
6966,6,12,3,1,3,3,100,3,0,1,1,57,978,0
6967,2,30,1,1,1,1,68,1,0,1,1,9,344,0
6968,1,13,1,1,0,1,200,1,0,1,0,7,399,0
6969,2,6,1,1,0,1,0,1,0,1,1,46,297,0
6970,2,4,1,1,1,1,0,1,0,1,1,6,900,0
6971,1,29,219,1,1,1,0,1,0,0,1,0,219,0
6972,2,8,101,1,0,1,0,1,0,0,1,0,571,0
6973,2,3,8,1,1,1,0,1,1,1,1,23,602,1
6974,1,28,6,1,0,1,0,1,0,1,1,0,563,0
6975,4,12,1,1,1,1,90,1,0,0,0,29,493,0
6976,1,29,219,1,0,1,0,1,0,0,1,0,258,0
6977,1,29,219,1,1,1,0,1,0,0,1,0,172,0
6978,1,29,219,1,1,1,0,1,0,0,1,0,282,0
6979,2,8,2,1,1,1,200,2,1,1,0,16,1197,0
6980,2,0,1,1,0,1,0,1,1,1,0,1,399,0
6981,2,11,28,1,1,2,0,1,1,1,1,18,11376,1
6982,5,0,1,1,2,3,57,5,1,1,1,0,602,0
6983,2,29,1,1,3,1,0,1,0,1,0,0,133,0
6984,2,22,4,1,0,1,0,1,1,1,1,37,501,0
6985,2,0,16,1,1,1,0,1,0,1,1,2,383,0
6986,2,29,38,1,1,1,0,1,1,1,1,1,329,0
6987,2,27,2,1,1,1,0,1,0,0,1,0,798,0
6988,2,0,1,1,2,2,0,1,1,1,0,1,462,0
6989,2,0,1,1,0,1,0,1,1,1,1,0,454,0
6990,3,20,13,1,1,1,100,2,0,1,1,55,454,0
6991,2,28,15,1,1,1,0,1,1,1,1,13,336,0
6992,2,0,1,1,1,1,0,1,0,1,1,2,602,0
6993,3,30,3,1,1,2,100,2,0,0,1,15,688,1
6994,2,29,219,2,1,1,0,1,0,0,1,0,258,0
6995,1,0,32,2,1,3,300,1,0,1,1,3,110,0
6996,2,10,1,1,0,1,0,1,0,0,1,1,853,0
6997,2,7,2,0.5,1,1,0,1,1,1,0,31,180,0
6998,7,4,2,1,2,3,80,5,1,1,0,92,1080,1
6999,1,30,3,1,1,1,300,1,0,0,1,8,297,1
7000,5,30,3,2,2,4,300,4,0,0,1,11,1189,1
7001,6,22,1,1,2,4,0,1,0,1,1,66,2003,1
7002,2,0,1,1,1,1,0,1,0,1,1,12,415,1
7003,2,0,0,1,1,1,0,2,1,0,1,0,868,0
7004,4,0,3,1,2,2,57,1,0,1,1,0,532,1
7005,1,0,1,1,0,1,0,1,0,0,1,7,297,0
7006,1,0,1,1,1,1,450,1,0,1,1,9,501,0
7007,2,0,5,1,1,1,150,1,1,1,1,6,501,0
7008,2,29,161,1,0,1,0,1,0,0,1,0,681,0
7009,5,5,9,1,2,3,57,5,0,1,0,3,579,0
7010,2,14,3,1,1,1,50,1,1,1,1,9,399,1
7011,4,23,11,1,1,2,0,1,0,1,0,30,438,1
7012,2,22,11,1,0,1,0,1,0,1,0,38,438,1
7013,2,29,219,1,0,1,0,1,0,0,1,0,282,0
7014,1,29,219,1,1,1,0,1,0,0,1,0,227,0
7015,1,29,219,1,1,1,0,1,0,0,1,0,203,0
7016,6,28,1,2,3,4,0,1,0,0,0,0,6001,0
7017,1,0,1,1,1,1,100,1,0,0,0,12,172,0
7018,2,25,92,1,1,1,0,1,0,1,1,43,462,0
7019,2,22,13,1,1,1,120,2,0,1,1,41,422,0
7020,3,10,92,1,1,2,0,1,0,1,1,47,493,0
7021,2,19,92,1,1,1,0,1,0,1,1,48,462,0
7022,1,9,6,1,1,1,1000,1,0,0,1,17,250,0
7023,4,21,3,1,2,2,57,1,0,1,1,1,532,1
7024,2,0,1,1,0,1,0,1,0,0,0,1,297,0
7025,5,3,1,1,2,2,0,1,0,1,0,17,1502,0
7026,5,20,1,1,2,2,150,3,0,0,0,45,1001,1
7027,2,0,2,1,1,1,0,1,0,0,0,0,696,0
7028,4,4,1,1,0,1,100,1,1,0,0,9,602,0
7029,1,23,1,1,1,1,0,1,0,1,0,0,422,0
7030,5,0,2,1,3,4,50,2,0,0,0,1,978,0
7031,1,22,19,1,1,1,0,1,1,0,1,3,649,1
7032,2,3,1,1,0,1,150,1,1,0,0,1,900,0
7033,2,0,2,1,0,1,100,2,1,1,1,37,720,1
7034,2,30,10,2,1,6,0,1,1,0,1,2,579,1
7035,10,30,10,2,1,10,220,1,1,0,1,2,219,1
7036,1,30,10,2,1,10,220,1,1,0,1,1,219,1
7037,2,0,1,1,0,1,0,1,1,0,1,1,751,0
7038,2,17,6,1,1,1,0,1,0,1,1,29,227,0
7039,8,29,10,2,1,8,240,1,1,0,1,4,243,1
7040,1,22,10,1.5,1,1,0,1,0,1,1,18,227,0
7041,2,30,25,1,1,1,50,1,0,1,1,6,329,0
7042,1,0,1,2,1,1,0,1,0,1,1,4,117,0
7043,4,0,1,1,3,2,0,1,0,0,1,4,634,0
7044,2,0,1,1,1,1,0,1,1,0,0,6,1721,0
7045,6,18,2,2,3,4,100,6,1,1,1,31,1502,0
7046,3,19,1,1,1,2,0,1,0,0,1,4,1502,0
7047,3,0,2,1,1,2,200,2,0,1,0,6,602,0
7048,8,2,7,1,3,6,150,4,0,0,1,28,1291,0
7049,6,13,9,1,2,3,150,4,0,1,1,23,1001,0
7050,4,29,6,1,1,3,0,1,0,1,1,1,469,0
7051,4,29,6,1,1,3,0,1,0,1,1,0,469,0
7052,2,29,6,1,1,1,0,1,0,1,1,23,227,0
7053,6,8,6,1.5,3,3,100,1,0,1,1,0,978,0
7054,2,12,1,1,1,1,0,1,0,1,0,1,602,0
7055,2,30,9,1,0,1,0,1,0,0,1,6,352,0
7056,2,0,1,1,1,1,0,1,0,1,1,0,430,0
7057,2,4,2,1,1,1,200,1,0,1,0,0,1001,1
7058,2,0,2,1,1,1,160,2,0,1,0,0,1001,0
7059,2,29,2,1,1,2,0,1,0,1,1,9,352,0
7060,2,18,2,1,1,1,0,1,0,1,1,44,391,0
7061,1,30,1,1,1,1,0,1,0,1,1,0,5696,0
7062,4,27,1,1,1,1,0,1,0,0,1,4,2081,0
7063,2,23,4,3,1,1,0,1,0,1,0,5,376,0
7064,7,30,22,1,2,2,150,5,1,1,0,5,978,0
7065,9,30,9,2,3,3,0,1,0,0,0,7,1588,0
7066,4,0,1,1,1,3,160,3,0,0,0,24,642,0
7067,12,21,6,2,4,8,100,8,0,0,1,51,1604,0
7068,2,0,1,1,1,1,0,1,0,1,1,1,798,0
7069,2,0,1,1,1,1,0,1,0,1,1,4,501,0
7070,2,30,9,1,1,1,0,1,0,1,1,33,329,0
7071,2,29,219,1,1,1,0,1,0,0,1,0,219,0
7072,1,29,219,1,1,1,0,1,0,0,1,0,117,0
7073,10,17,22,1,2,4,150,5,1,1,0,32,876,0
7074,2,30,25,1,1,1,50,1,0,1,1,14,329,0
7075,2,30,25,1,1,2,50,1,0,1,0,10,329,0
7076,2,30,25,1,1,1,50,1,0,1,0,8,329,0
7077,2,30,25,1,1,2,50,1,0,1,0,10,329,0
7078,2,30,25,1,1,2,50,1,0,1,1,10,329,0
7079,8,16,29,1.5,2,4,140,3,1,1,1,38,1377,0
7080,2,0,1,1,1,1,0,1,1,0,1,2,602,0
7081,2,30,16,1,1,1,0,1,0,1,1,2,501,0
7082,4,11,2,1,2,2,0,1,0,0,1,0,2504,0
7083,2,29,3,1,1,1,0,1,0,0,1,0,1737,0
7084,2,29,2,1,1,1,0,1,0,0,1,0,2230,0
7085,2,29,2,1,1,1,0,1,0,0,1,0,2824,0
7086,1,0,10,1,1,1,0,1,0,1,1,1,227,0
7087,2,9,5,1,1,1,45,1,0,1,0,28,188,0
7088,4,8,5,1,0,2,0,1,0,1,1,55,1001,1
7089,6,18,4,1.5,2,3,0,1,0,1,0,84,1447,0
7090,4,5,6,1,2,1,150,3,0,1,1,26,931,0
7091,2,0,1,1,1,2,0,1,0,0,1,10,696,0
7092,10,27,5,4,0,10,128,1,0,0,1,0,1299,0
7093,6,26,22,0.5,2,2,150,4,1,1,1,20,947,0
7094,4,12,2,1,1,4,0,1,0,1,1,21,524,0
7095,2,0,1,1,1,1,0,1,0,1,1,5,720,0
7096,4,6,1,1,2,2,0,1,0,0,1,11,3137,1
7097,5,7,34,2,3,3,200,3,0,0,1,1,1299,0
7098,2,0,1,1,1,1,0,1,0,1,1,1,399,0
7099,2,29,3,1,1,1,0,1,0,0,1,1,1580,0
7100,3,24,8,1,1,2,0,1,0,1,1,14,368,0
7101,4,15,8,2,2,3,0,1,0,1,1,4,477,0
7102,2,27,13,1,1,1,0,1,0,0,1,23,297,0
7103,5,0,3,1,2,2,100,4,0,0,0,2,798,0
7104,3,0,2,1,2,2,0,1,1,0,0,4,649,0
7105,1,29,219,1,1,1,0,1,0,0,1,0,203,0
7106,1,13,7,1,0,1,0,1,0,0,1,8,297,1
7107,2,30,6,1,0,1,0,1,0,0,1,8,305,0
7108,3,0,2,1,2,2,0,1,1,0,0,1,602,0
7109,2,29,1,1,1,1,50,2,0,1,1,8,696,0
7110,5,20,4,1,0,3,50,3,0,1,0,52,548,1
7111,3,0,14,1,0,1,80,2,0,0,1,18,422,1
7112,1,0,11,1,1,1,0,1,1,1,1,15,211,0
7113,1,0,14,1,0,1,80,1,0,0,0,25,321,1
7114,2,0,1,1,1,1,50,2,0,0,1,15,900,0
7115,3,0,2,1,1,2,0,1,0,1,0,15,274,0
7116,1,29,165,1,0,1,0,1,0,0,1,1,532,0
7117,6,29,219,1,5,5,0,1,0,0,1,0,853,0
7118,8,4,2,1,2,5,100,4,0,1,1,26,947,0
7119,6,29,219,1,5,5,0,1,0,0,1,0,868,0
7120,2,0,2,1,1,1,160,2,0,1,0,0,1001,0
7121,2,29,2,1,1,1,0,1,0,0,1,0,1940,0
7122,2,29,3,1,1,1,0,1,0,0,1,1,1979,0
7123,1,30,1,1,1,1,0,1,0,1,1,3,548,0
7124,1,0,3,1,2,2,0,1,1,0,1,1,360,0
7125,2,0,1,1,0,1,0,1,0,1,1,1,1197,0
7126,2,14,6,1,1,1,100,1,1,0,1,1,282,0
7127,1,1,1,1,1,1,150,1,0,0,0,42,383,1
7128,5,0,1,1,2,3,0,1,0,0,0,2,2996,0
7129,8,25,3,1,2,5,100,4,0,1,1,59,1001,0
7130,1,29,1,1,1,1,0,2,0,0,1,0,454,0
7131,9,29,34,1,2,4,69,4,0,1,1,24,1056,0
7132,8,20,9,1,2,5,100,4,0,1,1,34,900,0
7133,8,5,9,1,2,5,100,4,0,1,1,39,900,0
7134,2,26,7,1,0,1,0,1,1,0,1,20,352,0
7135,2,25,7,1,0,1,0,1,1,0,1,20,352,0
7136,2,29,7,1,0,1,0,1,1,0,1,27,352,0
7137,1,3,1,1,1,1,0,1,0,1,0,16,501,1
7138,6,0,1,2,1,6,150,1,0,0,1,0,172,0
7139,1,1,10,1.5,1,1,0,1,0,1,1,6,180,0
7140,4,0,1,1,1,1,100,1,1,1,1,5,900,0
7141,1,29,219,1,1,1,0,1,0,0,1,0,211,0
7142,4,6,6,1,2,2,0,2,0,1,0,47,1001,0
7143,6,21,1,2,3,4,0,1,1,1,0,12,1878,1
7144,1,29,29,0.5,0,1,0,1,0,1,1,23,305,0
7145,2,16,14,1,2,4,0,1,0,1,1,1,297,0
7146,3,0,2,1,1,2,50,2,0,1,1,2,282,0
7147,8,25,3,1,2,5,125,4,0,1,1,59,1001,0
7148,3,8,15,1,0,2,85,2,0,1,0,76,469,0
7149,2,10,3,1,0,1,0,1,0,1,0,36,454,0
7150,1,29,219,1,1,1,0,1,0,0,1,0,227,0
7151,1,29,219,1,1,1,0,1,0,0,1,0,188,0
7152,4,23,3,2,2,2,0,1,0,0,1,13,1502,0
7153,2,2,219,1,1,1,0,1,0,0,1,0,219,0
7154,2,13,1,1,1,2,280,1,0,1,0,31,399,1
7155,1,0,1,1,0,1,0,1,0,0,0,13,297,1
7156,3,11,0,1,1,2,0,1,0,1,1,13,1103,0
7157,2,0,16,1,1,1,0,2,0,1,1,3,321,0
7158,2,30,16,1,1,1,0,2,0,1,1,1,321,0
7159,2,17,20,1,1,2,0,1,0,1,1,4,352,0
7160,6,0,7,2,2,3,156,2,0,1,1,19,1095,0
7161,1,29,161,1,1,1,0,1,0,0,1,1,462,0
7162,5,28,20,1,1,3,0,1,0,1,0,11,751,0
7163,2,13,8,1,1,1,0,1,0,1,0,42,329,0
7164,4,8,15,1,0,2,90,2,0,1,1,45,563,0
7165,1,28,2,1,1,1,0,1,0,1,0,0,297,0
7166,2,0,1,1,0,1,0,1,0,1,0,5,1001,0
7167,3,11,13,1,1,1,100,2,0,1,1,56,438,0
7168,6,24,11,1,2,3,150,4,0,0,1,23,1033,0
7169,2,3,1,1,0,1,0,1,0,1,1,10,422,0
7170,8,21,5,2,2,4,150,4,0,1,0,29,876,0
7171,3,0,14,1,2,2,0,1,0,0,1,0,485,0
7172,2,23,3,2,1,1,0,1,0,0,1,34,454,0
7173,2,19,5,1,1,1,0,1,0,1,0,0,422,1
7174,3,23,5,1,1,2,180,2,0,1,0,0,477,1
7175,4,16,5,1,1,2,180,2,0,1,0,0,516,1
7176,2,22,5,1,1,1,0,1,0,1,0,1,462,1
7177,2,20,5,1,1,1,0,1,0,1,0,0,422,1
7178,8,30,48,3,1,8,900,1,0,1,0,11,180,0
7179,2,30,3,1,1,1,150,1,1,0,0,16,978,0
7180,1,28,1,1,1,1,0,1,0,1,1,0,399,0
7181,3,29,1,0,0,1,0,1,0,0,1,0,102,0
7182,4,27,0,1,2,2,0,1,0,0,0,0,2003,0
7183,2,12,28,1,1,1,0,1,1,1,1,17,1134,1
7184,3,25,1,1,1,1,100,2,1,0,0,23,509,1
7185,2,22,1,1,0,0,120,2,0,0,0,3,665,0
7186,6,6,28,1,2,4,120,4,0,1,1,36,1001,0
7187,2,0,2,1,1,1,80,1,0,1,0,52,422,1
7188,3,0,1,1,1,1,500,2,0,0,0,11,751,1
7189,2,15,3,1,1,1,200,2,0,1,1,83,454,1
7190,6,30,1,1,1,1,150,4,0,1,1,19,587,0
7191,2,3,10,1,1,1,0,1,0,1,1,53,399,0
7192,8,0,1,3,4,4,0,1,1,1,1,0,3497,0
7193,1,0,1,1,1,1,0,1,1,1,0,2,352,0
7194,2,30,3,1,1,1,0,1,0,0,0,3,454,0
7195,4,8,7,1,0,2,0,1,1,0,1,2,1001,0
7196,2,29,219,1,1,1,0,1,0,0,1,0,250,0
7197,3,29,10,1,1,2,0,1,0,1,1,16,376,0
7198,7,12,15,1,1,4,0,1,1,1,1,9,853,0
7199,1,30,1,1,1,1,280,2,1,1,1,4,399,0
7200,2,26,3,1,1,1,0,1,0,1,1,37,454,0
7201,4,19,14,1,1,1,0,1,0,1,1,14,477,0
7202,1,29,155,1,1,1,0,1,0,1,0,11,149,0
7203,3,0,23,1,1,1,40,3,1,0,1,1,1197,0
7204,2,19,13,1,1,1,100,2,0,1,1,36,548,0
7205,2,29,155,1,1,1,0,1,0,1,1,7,11376,0
7206,1,29,219,1,1,1,0,1,0,0,1,1,78,0
7207,2,17,8,1,1,1,0,1,0,1,1,82,321,0
